Asset,TrainingLabel,TrainingStart,TrainingEnd,StrikePct,Expiration,CurrentPrice
ripple,full,04/08/2013,03/01/2022,0.8,14,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,14,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,14,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,14,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,14,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,14,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,14,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,21,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,21,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,21,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,21,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,21,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,21,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,21,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,21,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,21,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,21,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,21,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,28,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,28,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,28,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,28,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,28,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,28,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,28,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,28,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,28,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,28,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,28,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,35,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,35,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,35,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,35,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,35,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,35,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,35,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,35,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,35,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,35,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,35,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,42,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,42,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,42,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,42,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,42,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,42,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,42,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,42,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,42,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,42,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,42,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,49,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,49,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,49,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,49,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,49,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,49,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,49,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,49,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,49,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,49,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,49,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,56,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,56,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,56,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,56,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,56,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,56,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,56,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,56,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,56,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,56,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,56,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.35,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.35,60,0.859858305
ripple,full,04/08/2013,03/01/2022,1.35,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.25,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.25,60,0.859858305
ripple,full,04/08/2013,03/01/2022,1.25,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.2,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.2,60,0.859858305
ripple,full,04/08/2013,03/01/2022,1.2,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.1,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.1,60,0.859858305
ripple,full,04/08/2013,03/01/2022,1.1,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,1.0,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,1.0,60,0.859858305
ripple,full,04/08/2013,03/01/2022,1.0,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.9,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.9,60,0.859858305
ripple,full,04/08/2013,03/01/2022,0.9,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.8,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.8,60,0.859858305
ripple,full,04/08/2013,03/01/2022,0.8,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.75,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.75,60,0.859858305
ripple,full,04/08/2013,03/01/2022,0.75,60,0.859858305
ripple,bull,06/10/2020,01/01/2022,0.65,60,0.859858305
ripple,bear,03/01/2018,15/03/2020,0.65,60,0.859858305
ripple,full,04/08/2013,03/01/2022,0.65,60,0.859858305
uniswap,bull,16/09/2020,05/05/2021,1.35,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,1,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,1,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,1,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,3,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,3,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,3,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,7,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,7,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,7,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,14,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,14,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,14,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,21,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,21,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,21,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,28,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,28,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,28,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.8,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.75,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.75,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.75,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.65,35,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.65,35,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.65,35,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.35,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.35,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.35,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.25,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.25,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.25,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.2,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.2,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.2,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.1,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.1,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.1,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,1.0,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,1.0,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,1.0,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.9,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.9,42,18.34843692
uniswap,full,17/09/2020,03/01/2022,0.9,42,18.34843692
uniswap,bull,16/09/2020,05/05/2021,0.8,42,18.34843692
uniswap,bear,05/05/2021,30/11/2021,0.8,42,18.34843692
